ID,NamaProvinsi,Wilayah,NamaKomoditi,Tahun,Volume,Nilai,ProvinsiID,KomoditiID
927,Sumatera Barat,Sumatera,ikan segar/beku,2006,0,0,13,7
928,Riau,Sumatera,ikan segar/beku,2006,1340.23,573.186,14,7
929,Jambi,Sumatera,ikan segar/beku,2006,0,0,15,7
930,Sumatera Selatan,Sumatera,ikan segar/beku,2006,0,0,16,7
931,Bengkulu,Sumatera,ikan segar/beku,2006,0,0,17,7
932,Lampung,Sumatera,ikan segar/beku,2006,0,0,18,7
933,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2006,0,0,19,7
934,Kepulauan Riau,Sumatera,ikan segar/beku,2006,0,0,21,7
935,DKI Jakarta,Jawa,ikan segar/beku,2006,22851.811,15264.862,31,7
936,Jawa Barat,Jawa,ikan segar/beku,2006,0.262,0.959,32,7
937,Jawa Tengah,Jawa,ikan segar/beku,2006,1918.674,598.213,33,7
938,DI Yogyakarta,Jawa,ikan segar/beku,2006,0,0,34,7
939,Jawa Timur,Jawa,ikan segar/beku,2006,7849.998,6535.087,35,7
940,Banten,Jawa,ikan segar/beku,2006,0,0,36,7
941,Bali,Bali - Nusa Tenggara,ikan segar/beku,2006,50.195,37.577,51,7
942,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2006,0,0,52,7
943,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2006,0,0,53,7
944,Kalimantan Barat,Kalimantan,ikan segar/beku,2006,132.995,37.157,61,7
945,Kalimantan Tengah,Kalimantan,ikan segar/beku,2006,0,0,62,7
946,Kalimantan Selatan,Kalimantan,ikan segar/beku,2006,0,0,63,7
947,Kalimantan Timur,Kalimantan,ikan segar/beku,2006,0.011,0.061,64,7
948,Sulawesi Utara,Sulawesi,ikan segar/beku,2006,0,0,71,7
949,Gorontalo,Sulawesi,ikan segar/beku,2006,0,0,75,7
950,Sulawesi Selatan,Sulawesi,ikan segar/beku,2006,61.043,30.585,73,7
951,Sulawesi Tenggara,Sulawesi,ikan segar/beku,2006,0,0,74,7
952,Sulawesi Barat,Sulawesi,ikan segar/beku,2006,0,0,76,7
953,Sulawesi Tengah,Sulawesi,ikan segar/beku,2006,0,0,72,7
954,Maluku,Maluku - Papua,ikan segar/beku,2006,0,0,81,7
955,Maluku Utara,Maluku - Papua,ikan segar/beku,2006,0,0,82,7
956,Papua Barat,Maluku - Papua,ikan segar/beku,2006,0,0,91,7
957,Papua,Maluku - Papua,ikan segar/beku,2006,0,0,94,7
958,Aceh,Sumatera,ikan segar/beku,2007,0,0,11,7
959,Sumatera Utara,Sumatera,ikan segar/beku,2007,4671.208,1297.302,12,7
960,Sumatera Barat,Sumatera,ikan segar/beku,2007,0,0,13,7
961,Riau,Sumatera,ikan segar/beku,2007,2653.93,1964.122,14,7
962,Jambi,Sumatera,ikan segar/beku,2007,1.191,0.675,15,7
963,Sumatera Selatan,Sumatera,ikan segar/beku,2007,0,0,16,7
964,Bengkulu,Sumatera,ikan segar/beku,2007,0,0,17,7
965,Lampung,Sumatera,ikan segar/beku,2007,3.947,26.43,18,7
966,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2007,0,0,19,7
967,Kepulauan Riau,Sumatera,ikan segar/beku,2007,0,0,21,7
968,DKI Jakarta,Jawa,ikan segar/beku,2007,28399.344,19665.414,31,7
969,Jawa Barat,Jawa,ikan segar/beku,2007,0,0,32,7
970,Jawa Tengah,Jawa,ikan segar/beku,2007,2668.029,844.1,33,7
971,DI Yogyakarta,Jawa,ikan segar/beku,2007,0,0,34,7
972,Jawa Timur,Jawa,ikan segar/beku,2007,3684.674,3157.457,35,7
973,Banten,Jawa,ikan segar/beku,2007,0,0,36,7
974,Bali,Bali - Nusa Tenggara,ikan segar/beku,2007,8.696,31.649,51,7
975,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2007,0,0,52,7
976,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2007,0,0,53,7
977,Kalimantan Barat,Kalimantan,ikan segar/beku,2007,782.103,494.896,61,7
978,Kalimantan Tengah,Kalimantan,ikan segar/beku,2007,0,0,62,7
979,Kalimantan Selatan,Kalimantan,ikan segar/beku,2007,0,0,63,7
980,Kalimantan Timur,Kalimantan,ikan segar/beku,2007,0.008,0.036,64,7
981,Sulawesi Utara,Sulawesi,ikan segar/beku,2007,0.012,0.808,71,7
982,Gorontalo,Sulawesi,ikan segar/beku,2007,0,0,75,7
983,Sulawesi Selatan,Sulawesi,ikan segar/beku,2007,6.344,49.291,73,7
984,Sulawesi Tenggara,Sulawesi,ikan segar/beku,2007,0,0,74,7
985,Sulawesi Barat,Sulawesi,ikan segar/beku,2007,0,0,76,7
986,Sulawesi Tengah,Sulawesi,ikan segar/beku,2007,0,0,72,7
987,Maluku,Maluku - Papua,ikan segar/beku,2007,0,0,81,7
988,Maluku Utara,Maluku - Papua,ikan segar/beku,2007,0,0,82,7
989,Papua Barat,Maluku - Papua,ikan segar/beku,2007,0,0,91,7
990,Papua,Maluku - Papua,ikan segar/beku,2007,11.833,43.944,94,7
991,Aceh,Sumatera,ikan segar/beku,2008,0,0,11,7
992,Sumatera Utara,Sumatera,ikan segar/beku,2008,12153.832,4702.099,12,7
993,Sumatera Barat,Sumatera,ikan segar/beku,2008,0,0,13,7
994,Riau,Sumatera,ikan segar/beku,2008,15.788,14.652,14,7
995,Jambi,Sumatera,ikan segar/beku,2008,8.355,4.663,15,7
996,Sumatera Selatan,Sumatera,ikan segar/beku,2008,27,30.594,16,7
997,Bengkulu,Sumatera,ikan segar/beku,2008,0,0,17,7
998,Lampung,Sumatera,ikan segar/beku,2008,53.709,296.102,18,7
999,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2008,14.712,5.854,19,7
1000,Kepulauan Riau,Sumatera,ikan segar/beku,2008,2218.369,2115.687,21,7
1001,DKI Jakarta,Jawa,ikan segar/beku,2008,50828.265,37594.644,31,7
1002,Jawa Barat,Jawa,ikan segar/beku,2008,0,0,32,7
1003,Jawa Tengah,Jawa,ikan segar/beku,2008,3318.059,1277.562,33,7
1004,DI Yogyakarta,Jawa,ikan segar/beku,2008,0,0,34,7
1005,Jawa Timur,Jawa,ikan segar/beku,2008,17534.489,23831.936,35,7
1006,Banten,Jawa,ikan segar/beku,2008,0,0,36,7
1007,Bali,Bali - Nusa Tenggara,ikan segar/beku,2008,36.995,150.746,51,7
1008,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2008,0,0,52,7
1009,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2008,0,0,53,7
1010,Kalimantan Barat,Kalimantan,ikan segar/beku,2008,324.729,228.106,61,7
1011,Kalimantan Tengah,Kalimantan,ikan segar/beku,2008,0,0,62,7
1012,Kalimantan Selatan,Kalimantan,ikan segar/beku,2008,0,0,63,7
1013,Kalimantan Timur,Kalimantan,ikan segar/beku,2008,0,0,64,7
1014,Sulawesi Utara,Sulawesi,ikan segar/beku,2008,0,0,71,7
1015,Gorontalo,Sulawesi,ikan segar/beku,2008,0,0,75,7
1016,Sulawesi Selatan,Sulawesi,ikan segar/beku,2008,5.901,56.75,73,7
1017,Sulawesi Tenggara,Sulawesi,ikan segar/beku,2008,0,0,74,7
1018,Sulawesi Barat,Sulawesi,ikan segar/beku,2008,0,0,76,7
1019,Sulawesi Tengah,Sulawesi,ikan segar/beku,2008,0,0,72,7
1020,Maluku,Maluku - Papua,ikan segar/beku,2008,0,0,81,7
1021,Maluku Utara,Maluku - Papua,ikan segar/beku,2008,0,0,82,7
1022,Papua Barat,Maluku - Papua,ikan segar/beku,2008,0,0,91,7
1023,Papua,Maluku - Papua,ikan segar/beku,2008,15.654,80.867,94,7
1024,Aceh,Sumatera,ikan segar/beku,2009,0,0,11,7
1025,Sumatera Utara,Sumatera,ikan segar/beku,2009,8188.71,5435.277,12,7
1026,Sumatera Barat,Sumatera,ikan segar/beku,2009,0,0,13,7
1027,Riau,Sumatera,ikan segar/beku,2009,12.899,10.633,14,7
1028,Jambi,Sumatera,ikan segar/beku,2009,1.896,0.941,15,7
1029,Sumatera Selatan,Sumatera,ikan segar/beku,2009,0,0,16,7
1030,Bengkulu,Sumatera,ikan segar/beku,2009,0,0,17,7
1031,Lampung,Sumatera,ikan segar/beku,2009,0,0,18,7
1032,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2009,0,0,19,7
1033,Kepulauan Riau,Sumatera,ikan segar/beku,2009,2350.236,2363.151,21,7
1034,DKI Jakarta,Jawa,ikan segar/beku,2009,94660.467,71291.592,31,7
1035,Jawa Barat,Jawa,ikan segar/beku,2009,0,0,32,7
1036,Jawa Tengah,Jawa,ikan segar/beku,2009,2898.212,2098.86,33,7
1037,DI Yogyakarta,Jawa,ikan segar/beku,2009,0,0,34,7
1038,Jawa Timur,Jawa,ikan segar/beku,2009,20910.716,20547.139,35,7
1039,Banten,Jawa,ikan segar/beku,2009,0,0,36,7
1040,Bali,Bali - Nusa Tenggara,ikan segar/beku,2009,720.702,596.718,51,7
1041,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2009,0.016,0.723,52,7
1042,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2009,0,0,53,7
1043,Kalimantan Barat,Kalimantan,ikan segar/beku,2009,251.686,164.595,61,7
1044,Kalimantan Tengah,Kalimantan,ikan segar/beku,2009,0,0,62,7
1045,Kalimantan Selatan,Kalimantan,ikan segar/beku,2009,0,0,63,7
1046,Kalimantan Timur,Kalimantan,ikan segar/beku,2009,0,0,64,7
1047,Sulawesi Utara,Sulawesi,ikan segar/beku,2009,0,0,71,7
1048,Gorontalo,Sulawesi,ikan segar/beku,2009,0,0,75,7
1049,Sulawesi Selatan,Sulawesi,ikan segar/beku,2009,12.718,106.269,73,7
1050,Sulawesi Tenggara,Sulawesi,ikan segar/beku,2009,0,0,74,7
1051,Sulawesi Barat,Sulawesi,ikan segar/beku,2009,0,0,76,7
1052,Sulawesi Tengah,Sulawesi,ikan segar/beku,2009,0,0,72,7
1053,Maluku,Maluku - Papua,ikan segar/beku,2009,2.099,0.558,81,7
1054,Maluku Utara,Maluku - Papua,ikan segar/beku,2009,0,0,82,7
1055,Papua Barat,Maluku - Papua,ikan segar/beku,2009,0,0,91,7
1056,Papua,Maluku - Papua,ikan segar/beku,2009,3.618,12.242,94,7
1057,Aceh,Sumatera,ikan segar/beku,2010,0,0,11,7
1058,Sumatera Utara,Sumatera,ikan segar/beku,2010,20960.475,17647.504,12,7
1059,Sumatera Barat,Sumatera,ikan segar/beku,2010,0,0,13,7
1060,Riau,Sumatera,ikan segar/beku,2010,67.47,31.399,14,7
1061,Jambi,Sumatera,ikan segar/beku,2010,18,18,15,7
1062,Sumatera Selatan,Sumatera,ikan segar/beku,2010,0,0,16,7
1063,Bengkulu,Sumatera,ikan segar/beku,2010,0,0,17,7
1064,Lampung,Sumatera,ikan segar/beku,2010,0,0,18,7
1065,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2010,0,0,19,7
1066,Kepulauan Riau,Sumatera,ikan segar/beku,2010,3532.615,3376.257,21,7
1067,DKI Jakarta,Jawa,ikan segar/beku,2010,110893.6,90296.705,31,7
1068,Jawa Barat,Jawa,ikan segar/beku,2010,0,0,32,7
1069,Jawa Tengah,Jawa,ikan segar/beku,2010,5335.806,4102.943,33,7
1070,DI Yogyakarta,Jawa,ikan segar/beku,2010,0,0,34,7
1071,Jawa Timur,Jawa,ikan segar/beku,2010,35592.258,33791.096,35,7
1072,Banten,Jawa,ikan segar/beku,2010,0,0,36,7
1073,Bali,Bali - Nusa Tenggara,ikan segar/beku,2010,12.418,113.687,51,7
1074,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2010,0,0,52,7
1075,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2010,0,0,53,7
1076,Kalimantan Barat,Kalimantan,ikan segar/beku,2010,354.2,254.106,61,7
1077,Kalimantan Tengah,Kalimantan,ikan segar/beku,2010,0,0,62,7
1078,Kalimantan Selatan,Kalimantan,ikan segar/beku,2010,0,0,63,7
1079,Kalimantan Timur,Kalimantan,ikan segar/beku,2010,0,0,64,7
1080,Sulawesi Utara,Sulawesi,ikan segar/beku,2010,0,0,71,7
1081,Gorontalo,Sulawesi,ikan segar/beku,2010,0,0,75,7
1082,Sulawesi Selatan,Sulawesi,ikan segar/beku,2010,0,0,73,7
1083,Sulawesi Tenggara,Sulawesi,ikan segar/beku,2010,0,0,74,7
1084,Sulawesi Barat,Sulawesi,ikan segar/beku,2010,0,0,76,7
1085,Sulawesi Tengah,Sulawesi,ikan segar/beku,2010,0,0,72,7
1086,Maluku,Maluku - Papua,ikan segar/beku,2010,0,0,81,7
1087,Maluku Utara,Maluku - Papua,ikan segar/beku,2010,0,0,82,7
1088,Papua Barat,Maluku - Papua,ikan segar/beku,2010,0,0,91,7
1089,Papua,Maluku - Papua,ikan segar/beku,2010,0,0,94,7
1090,Aceh,Sumatera,ikan segar/beku,2011,0,0,11,7
1091,Sumatera Utara,Sumatera,ikan segar/beku,2011,13748.116,11953.053,12,7
1092,Sumatera Barat,Sumatera,ikan segar/beku,2011,0,0,13,7
1093,Riau,Sumatera,ikan segar/beku,2011,0,0,14,7
1094,Jambi,Sumatera,ikan segar/beku,2011,0,0,15,7
1095,Sumatera Selatan,Sumatera,ikan segar/beku,2011,0,0,16,7
1096,Bengkulu,Sumatera,ikan segar/beku,2011,0,0,17,7
1097,Lampung,Sumatera,ikan segar/beku,2011,0,0,18,7
1098,Kepulauan Bangka Belitung,Sumatera,ikan segar/beku,2011,0,0,19,7
1099,Kepulauan Riau,Sumatera,ikan segar/beku,2011,1406.567,1551.638,21,7
1100,DKI Jakarta,Jawa,ikan segar/beku,2011,101380.218,85042.349,31,7
1101,Jawa Barat,Jawa,ikan segar/beku,2011,0,0,32,7
1102,Jawa Tengah,Jawa,ikan segar/beku,2011,5529.706,4872.407,33,7
1103,DI Yogyakarta,Jawa,ikan segar/beku,2011,0,0,34,7
1104,Jawa Timur,Jawa,ikan segar/beku,2011,91419.021,75233.047,35,7
1105,Banten,Jawa,ikan segar/beku,2011,0,0,36,7
1106,Bali,Bali - Nusa Tenggara,ikan segar/beku,2011,1.651,37.553,51,7
1107,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan segar/beku,2011,0,0,52,7
1108,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan segar/beku,2011,0,0,53,7
1109,Kalimantan Barat,Kalimantan,ikan segar/beku,2011,72.86,55.173,61,7
1110,Kalimantan Tengah,Kalimantan,ikan segar/beku,2011,0,0,62,7
1111,Kalimantan Selatan,Kalimantan,ikan segar/beku,2011,0,0,63,7
1112,Kalimantan Timur,Kalimantan,ikan segar/beku,2011,0,0,64,7
1113,Sulawesi Utara,Sulawesi,ikan segar/beku,2011,0,0,71,7
1114,Gorontalo,Sulawesi,ikan segar/beku,2011,0,0,75,7
1115,Sulawesi Selatan,Sulawesi,ikan segar/beku,2011,7.7,46.289,73,7
1116,Sulawesi Tenggara,Sulawesi,ikan segar/beku,2011,0,0,74,7
1117,Sulawesi Barat,Sulawesi,ikan segar/beku,2011,0,0,76,7
1118,Sulawesi Tengah,Sulawesi,ikan segar/beku,2011,0,0,72,7
1119,Maluku,Maluku - Papua,ikan segar/beku,2011,0,0,81,7
1120,Maluku Utara,Maluku - Papua,ikan segar/beku,2011,0,0,82,7
1121,Papua Barat,Maluku - Papua,ikan segar/beku,2011,0,0,91,7
1122,Papua,Maluku - Papua,ikan segar/beku,2011,0,0,94,7
1123,Aceh,Sumatera,lainnya - others,2001,0,0,11,5
1124,Sumatera Utara,Sumatera,lainnya - others,2001,15953.167,4792.251,12,5
1125,Sumatera Barat,Sumatera,lainnya - others,2001,0,0,13,5
1126,Riau,Sumatera,lainnya - others,2001,149.27,65.848,14,5
1127,Jambi,Sumatera,lainnya - others,2001,0,0,15,5
1128,Sumatera Selatan,Sumatera,lainnya - others,2001,0,0,16,5
1129,Bengkulu,Sumatera,lainnya - others,2001,0,0,17,5
1130,Lampung,Sumatera,lainnya - others,2001,0,0,18,5
1131,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2001,31798.994,36169.796,19,5
1132,Kepulauan Riau,Sumatera,lainnya - others,2001,0,0,21,5
1133,Jawa Barat,Jawa,lainnya - others,2001,5.596,3.479,32,5
1134,Jawa Tengah,Jawa,lainnya - others,2001,0,0,33,5
1135,DI Yogyakarta,Jawa,lainnya - others,2001,0,0,34,5
1136,Jawa Timur,Jawa,lainnya - others,2001,926.784,323.124,35,5
1137,Banten,Jawa,lainnya - others,2001,926.734,323.018,36,5
1138,Bali,Bali - Nusa Tenggara,lainnya - others,2001,0,0,51,5
1139,DKI Jakarta,Jawa,lainnya - others,2001,12.328,5.736,31,5
1140,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2001,1755.733,673.211,52,5
1141,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2001,0.035,0.083,53,5
1142,Kalimantan Barat,Kalimantan,lainnya - others,2001,6.708,3.995,61,5
1143,Kalimantan Tengah,Kalimantan,lainnya - others,2001,0.002,0.017,62,5
1144,Kalimantan Selatan,Kalimantan,lainnya - others,2001,0,0,63,5
1145,Kalimantan Timur,Kalimantan,lainnya - others,2001,41.508,20.401,64,5
1146,Sulawesi Utara,Sulawesi,lainnya - others,2001,41.276,67.012,71,5
1147,Gorontalo,Sulawesi,lainnya - others,2001,0,0,75,5
1148,Sulawesi Selatan,Sulawesi,lainnya - others,2001,0,0,73,5
1149,Sulawesi Tenggara,Sulawesi,lainnya - others,2001,0,0,74,5
1150,Sulawesi Barat,Sulawesi,lainnya - others,2001,41.276,67.012,76,5
1151,Sulawesi Tengah,Sulawesi,lainnya - others,2001,0,0,72,5
1152,Maluku,Maluku - Papua,lainnya - others,2001,0,0,81,5
1153,Maluku Utara,Maluku - Papua,lainnya - others,2001,0,0,82,5
1154,Papua Barat,Maluku - Papua,lainnya - others,2001,0,0,91,5
1155,Papua,Maluku - Papua,lainnya - others,2001,0,0,94,5
1156,Aceh,Sumatera,lainnya - others,2002,0,0,11,5
1157,Sumatera Utara,Sumatera,lainnya - others,2002,8540.852,4158.368,12,5
1158,Sumatera Barat,Sumatera,lainnya - others,2002,0,0,13,5
1159,Riau,Sumatera,lainnya - others,2002,770.458,164.264,14,5
1160,Jambi,Sumatera,lainnya - others,2002,0,0,15,5
1161,Sumatera Selatan,Sumatera,lainnya - others,2002,23.327,62.435,16,5
1162,Bengkulu,Sumatera,lainnya - others,2002,0,0,17,5
1163,Lampung,Sumatera,lainnya - others,2002,0,0,18,5
1164,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2002,31820.836,36316.469,19,5
1165,Kepulauan Riau,Sumatera,lainnya - others,2002,0,0,21,5
1166,Jawa Barat,Jawa,lainnya - others,2002,41.585,107.759,32,5
1167,Jawa Tengah,Jawa,lainnya - others,2002,0,0,33,5
1168,DI Yogyakarta,Jawa,lainnya - others,2002,0,0,34,5
1169,Jawa Timur,Jawa,lainnya - others,2002,530.735,283.07,35,5
1170,Banten,Jawa,lainnya - others,2002,525.797,281.226,36,5
1171,Bali,Bali - Nusa Tenggara,lainnya - others,2002,0,0,51,5
1172,DKI Jakarta,Jawa,lainnya - others,2002,8.916,8.925,31,5
1173,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2002,1876.015,827.161,52,5
1174,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2002,0,0,53,5
1175,Kalimantan Barat,Kalimantan,lainnya - others,2002,5.143,4.916,61,5
1176,Kalimantan Tengah,Kalimantan,lainnya - others,2002,0,0,62,5
1177,Kalimantan Selatan,Kalimantan,lainnya - others,2002,43.466,335.167,63,5
1178,Kalimantan Timur,Kalimantan,lainnya - others,2002,7.988,3.996,64,5
1179,Sulawesi Utara,Sulawesi,lainnya - others,2002,291.694,235.078,71,5
1180,Gorontalo,Sulawesi,lainnya - others,2002,0,0,75,5
1181,Sulawesi Selatan,Sulawesi,lainnya - others,2002,0,0,73,5
1182,Sulawesi Tenggara,Sulawesi,lainnya - others,2002,0,0,74,5
1183,Sulawesi Barat,Sulawesi,lainnya - others,2002,291.694,235.078,76,5
1184,Sulawesi Tengah,Sulawesi,lainnya - others,2002,0,0,72,5
1185,Maluku,Maluku - Papua,lainnya - others,2002,0,0,81,5
1186,Maluku Utara,Maluku - Papua,lainnya - others,2002,0,0,82,5
1187,Papua Barat,Maluku - Papua,lainnya - others,2002,0,0,91,5
1188,Papua,Maluku - Papua,lainnya - others,2002,0,0,94,5
1189,Aceh,Sumatera,lainnya - others,2003,0,0,11,5
1190,Sumatera Utara,Sumatera,lainnya - others,2003,8018.553,4370.313,12,5
1191,Sumatera Barat,Sumatera,lainnya - others,2003,0,0,13,5
1192,Riau,Sumatera,lainnya - others,2003,180.401,141.976,14,5
1193,Jambi,Sumatera,lainnya - others,2003,0,0,15,5
1194,Sumatera Selatan,Sumatera,lainnya - others,2003,-0.004,0,16,5
1195,Bengkulu,Sumatera,lainnya - others,2003,0,0,17,5
1196,Lampung,Sumatera,lainnya - others,2003,0,0,18,5
1197,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2003,30165.139,42010.032,19,5
1198,Kepulauan Riau,Sumatera,lainnya - others,2003,2.885,19.109,21,5
1199,Jawa Barat,Jawa,lainnya - others,2003,76.927,157.408,32,5
1200,Jawa Tengah,Jawa,lainnya - others,2003,288,462,33,5
1201,DI Yogyakarta,Jawa,lainnya - others,2003,288,-7607.939,34,5
1202,Jawa Timur,Jawa,lainnya - others,2003,2984.221,1377.48,35,5
1203,Banten,Jawa,lainnya - others,2003,2984.221,1377.48,36,5
1204,Bali,Bali - Nusa Tenggara,lainnya - others,2003,0,0,51,5
1205,DKI Jakarta,Jawa,lainnya - others,2003,0,0,31,5
1206,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2003,1220.692,566.624,52,5
1207,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2003,0.3,0.615,53,5
1208,Kalimantan Barat,Kalimantan,lainnya - others,2003,1.016,5.288,61,5
1209,Kalimantan Tengah,Kalimantan,lainnya - others,2003,0,0,62,5
1210,Kalimantan Selatan,Kalimantan,lainnya - others,2003,0,0,63,5
1211,Kalimantan Timur,Kalimantan,lainnya - others,2003,284.704,171.86,64,5
1212,Sulawesi Utara,Sulawesi,lainnya - others,2003,38.746,58.341,71,5
1213,Gorontalo,Sulawesi,lainnya - others,2003,0,0,75,5
1214,Sulawesi Selatan,Sulawesi,lainnya - others,2003,0,0,73,5
1215,Sulawesi Tenggara,Sulawesi,lainnya - others,2003,0,0,74,5
1216,Sulawesi Barat,Sulawesi,lainnya - others,2003,38.431,57.399,76,5
1217,Sulawesi Tengah,Sulawesi,lainnya - others,2003,0,0,72,5
1218,Maluku,Maluku - Papua,lainnya - others,2003,0,0,81,5
1219,Maluku Utara,Maluku - Papua,lainnya - others,2003,0,0,82,5
1220,Papua Barat,Maluku - Papua,lainnya - others,2003,0,0,91,5
1221,Papua,Maluku - Papua,lainnya - others,2003,0,0,94,5
1222,Aceh,Sumatera,lainnya - others,2004,0,0,11,5
1223,Sumatera Utara,Sumatera,lainnya - others,2004,1774.472,2443.302,12,5
1224,Sumatera Barat,Sumatera,lainnya - others,2004,0,0,13,5
1225,Riau,Sumatera,lainnya - others,2004,1703.843,977.977,14,5
1226,Jambi,Sumatera,lainnya - others,2004,0,0,15,5
1227,Sumatera Selatan,Sumatera,lainnya - others,2004,86,29.255,16,5
1228,Bengkulu,Sumatera,lainnya - others,2004,0,0,17,5
1229,Lampung,Sumatera,lainnya - others,2004,589.742,344.719,18,5
1230,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2004,0,0,19,5
1231,Kepulauan Riau,Sumatera,lainnya - others,2004,0,0,21,5
1232,Jawa Barat,Jawa,lainnya - others,2004,116.63,1949.823,32,5
1233,Jawa Tengah,Jawa,lainnya - others,2004,0,0,33,5
1234,DI Yogyakarta,Jawa,lainnya - others,2004,16747.819,62464.048,34,5
1235,Jawa Timur,Jawa,lainnya - others,2004,2.619,15.967,35,5
1236,Banten,Jawa,lainnya - others,2004,1148.078,563.498,36,5
1237,Bali,Bali - Nusa Tenggara,lainnya - others,2004,0,0,51,5
1238,DKI Jakarta,Jawa,lainnya - others,2004,0,0,31,5
1239,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2004,606.145,287.614,52,5
1240,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2004,0,0,53,5
1241,Kalimantan Barat,Kalimantan,lainnya - others,2004,2.581,6.839,61,5
1242,Kalimantan Tengah,Kalimantan,lainnya - others,2004,0,0,62,5
1243,Kalimantan Selatan,Kalimantan,lainnya - others,2004,0,0,63,5
1244,Kalimantan Timur,Kalimantan,lainnya - others,2004,129.628,82.086,64,5
1245,Sulawesi Utara,Sulawesi,lainnya - others,2004,0,0,71,5
1246,Gorontalo,Sulawesi,lainnya - others,2004,0,0,75,5
1247,Sulawesi Selatan,Sulawesi,lainnya - others,2004,0,0,73,5
1248,Sulawesi Tenggara,Sulawesi,lainnya - others,2004,0,0,74,5
1249,Sulawesi Barat,Sulawesi,lainnya - others,2004,26.06,52.604,76,5
1250,Sulawesi Tengah,Sulawesi,lainnya - others,2004,0,0,72,5
1251,Maluku,Maluku - Papua,lainnya - others,2004,0,0,81,5
1252,Maluku Utara,Maluku - Papua,lainnya - others,2004,0,0,82,5
1253,Papua Barat,Maluku - Papua,lainnya - others,2004,0,0,91,5
1254,Papua,Maluku - Papua,lainnya - others,2004,0,0,94,5
1255,Aceh,Sumatera,lainnya - others,2005,0,0,11,5
1256,Sumatera Utara,Sumatera,lainnya - others,2005,5499.261,3736.013,12,5
1257,Sumatera Barat,Sumatera,lainnya - others,2005,0,0,13,5
1258,Riau,Sumatera,lainnya - others,2005,4275.413,2624.034,14,5
1259,Jambi,Sumatera,lainnya - others,2005,7.109,5.076,15,5
1260,Sumatera Selatan,Sumatera,lainnya - others,2005,0,0,16,5
1261,Bengkulu,Sumatera,lainnya - others,2005,0,0,17,5
1262,Lampung,Sumatera,lainnya - others,2005,2269.924,2397.022,18,5
1263,Kepulauan Bangka Belitung,Sumatera,lainnya - others,2005,0,0,19,5
1264,Kepulauan Riau,Sumatera,lainnya - others,2005,0,0,21,5
1265,DKI Jakarta,Jawa,lainnya - others,2005,29700.388,32640.171,31,5
1266,Jawa Barat,Jawa,lainnya - others,2005,0,0,32,5
1267,Jawa Tengah,Jawa,lainnya - others,2005,118.788,2021.435,33,5
1268,DI Yogyakarta,Jawa,lainnya - others,2005,2.067,44.625,34,5
1269,Jawa Timur,Jawa,lainnya - others,2005,5183.413,10102.325,35,5
1270,Banten,Jawa,lainnya - others,2005,9.126,45.047,36,5
1271,Bali,Bali - Nusa Tenggara,lainnya - others,2005,1174.391,912.364,51,5
1272,Nusa Tenggara Barat,Bali - Nusa Tenggara,lainnya - others,2005,0,0,52,5
1273,Nusa Tenggara Timur,Bali - Nusa Tenggara,lainnya - others,2005,0,0,53,5
1274,Kalimantan Barat,Kalimantan,lainnya - others,2005,522.3,260.202,61,5
1275,Kalimantan Tengah,Kalimantan,lainnya - others,2005,0,0,62,5
1276,Kalimantan Selatan,Kalimantan,lainnya - others,2005,48.034,40.055,63,5
1277,Kalimantan Timur,Kalimantan,lainnya - others,2005,94.98,40.855,64,5
1278,Sulawesi Utara,Sulawesi,lainnya - others,2005,0,0,71,5
1279,Gorontalo,Sulawesi,lainnya - others,2005,0,0,75,5
